statement_id,source_artifact_id,source_representation_id,location,location_detail,source_wording,pass1_repetition_class,statement_kind,claim_status,actionability_class,epistemic_scope,independence,evidence_relation,evidence_strength,ambiguity_flag,classification_notes
STMT-HN-0482,SRC-HN-001,SREP-HN-001,table:1|row:3|col:0,table_cell,Egg + mushroom + sweet potato,repetition,classification,non_claim,none,structural_or_metadata,repetition,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0483,SRC-HN-001,SREP-HN-001,table:1|row:3|col:1,table_cell,"Eggs, mushrooms, spinach, sweet potato, avocado, pumpkin seeds",unclear,unclear,candidate,informational,source_assertion,unclear,,0,type_ambiguous,Wording does not reliably fit a single statement_kind; left conservative. Not evaluated for factual truth; historical source wording only.
STMT-HN-0484,SRC-HN-001,SREP-HN-001,table:1|row:3|col:2,table_cell,"Protein, choline, B vitamins, magnesium, zinc",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0485,SRC-HN-001,SREP-HN-001,table:1|row:4|col:0,table_cell,Sardine Mediterranean plate,repetition,classification,non_claim,none,structural_or_metadata,repetition,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0486,SRC-HN-001,SREP-HN-001,table:1|row:4|col:1,table_cell,"Sardines, potato/sweet potato, greens, broccoli, olives, lemon",unclear,unclear,candidate,informational,source_assertion,unclear,,0,type_ambiguous,Wording does not reliably fit a single statement_kind; left conservative. Not evaluated for factual truth; historical source wording only.
STMT-HN-0487,SRC-HN-001,SREP-HN-001,table:1|row:4|col:2,table_cell,"Omega-3, B12, selenium, vitamin D, calcium",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0488,SRC-HN-001,SREP-HN-001,table:1|row:5|col:0,table_cell,Moroccan chicken + chickpeas,repetition,classification,non_claim,none,structural_or_metadata,repetition,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0489,SRC-HN-001,SREP-HN-001,table:1|row:5|col:1,table_cell,"Chicken, chickpeas, carrots, greens, cumin, coriander, turmeric, lemon",unclear,unclear,candidate,informational,source_assertion,unclear,,0,type_ambiguous,Wording does not reliably fit a single statement_kind; left conservative. Not evaluated for factual truth; historical source wording only.
STMT-HN-0490,SRC-HN-001,SREP-HN-001,table:1|row:5|col:2,table_cell,"Protein, folate, magnesium, fiber, phytochemicals",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0491,SRC-HN-001,SREP-HN-001,table:1|row:6|col:0,table_cell,Greek yogurt + berries + seeds,repetition,classification,non_claim,none,structural_or_metadata,repetition,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0492,SRC-HN-001,SREP-HN-001,table:1|row:6|col:1,table_cell,"Greek yogurt, berries, walnuts, pumpkin seeds, chia, cinnamon",unclear,unclear,candidate,informational,source_assertion,unclear,,0,type_ambiguous,Wording does not reliably fit a single statement_kind; left conservative. Not evaluated for factual truth; historical source wording only.
STMT-HN-0493,SRC-HN-001,SREP-HN-001,table:1|row:6|col:2,table_cell,"Protein, polyphenols, magnesium, zinc",unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0494,SRC-HN-001,SREP-HN-001,table:2|row:0|col:0,table_cell,Evidence domain,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0495,SRC-HN-001,SREP-HN-001,table:2|row:0|col:1,table_cell,Level,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0496,SRC-HN-001,SREP-HN-001,table:2|row:0|col:2,table_cell,Interpretation,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0497,SRC-HN-001,SREP-HN-001,table:2|row:1|col:0,table_cell,Traditional/ethnomedical use,unclear,traditional_use_claim,candidate,none,source_assertion,unclear,,0,none,Classification based on surface wording/structure only. Not evaluated for factual truth; historical source wording only.
STMT-HN-0498,SRC-HN-001,SREP-HN-001,table:2|row:1|col:1,table_cell,Documented,repetition,classification,non_claim,none,structural_or_metadata,repetition,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0499,SRC-HN-001,SREP-HN-001,table:2|row:1|col:2,table_cell,Use in scalp/skin and other conditions varies by tradition and geography.,unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0500,SRC-HN-001,SREP-HN-001,table:2|row:2|col:0,table_cell,Ayurvedic institutional use,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0501,SRC-HN-001,SREP-HN-001,table:2|row:2|col:1,table_cell,Documented,repetition,classification,non_claim,none,structural_or_metadata,repetition,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0502,SRC-HN-001,SREP-HN-001,table:2|row:2|col:2,table_cell,Scalp/hair oil use for lustre is described by an Ayurveda institution.,unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0503,SRC-HN-001,SREP-HN-001,table:2|row:3|col:0,table_cell,Phytochemistry,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0504,SRC-HN-001,SREP-HN-001,table:2|row:3|col:1,table_cell,Strong,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0505,SRC-HN-001,SREP-HN-001,table:2|row:3|col:2,table_cell,"Essential oil contains monoterpenes, sesquiterpenes and phenylpropanoids; composition varies with source/extraction.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0506,SRC-HN-001,SREP-HN-001,table:2|row:4|col:0,table_cell,Antimicrobial/anti-inflammatory activity,unclear,unclear,candidate,informational,source_assertion,unclear,,0,type_ambiguous,Wording does not reliably fit a single statement_kind; left conservative. Not evaluated for factual truth; historical source wording only.
STMT-HN-0507,SRC-HN-001,SREP-HN-001,table:2|row:4|col:1,table_cell,Preclinical/experimental,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0508,SRC-HN-001,SREP-HN-001,table:2|row:4|col:2,table_cell,"Biological activities are reported, but translation to hair regrowth is uncertain.",unclear,clinical_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a clinical/hair-related proposition in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0509,SRC-HN-001,SREP-HN-001,table:2|row:5|col:0,table_cell,Animal hair-growth evidence,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0510,SRC-HN-001,SREP-HN-001,table:2|row:5|col:1,table_cell,Preclinical,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0511,SRC-HN-001,SREP-HN-001,table:2|row:5|col:2,table_cell,Some extract/hair-tonic studies exist; not equivalent to human efficacy.,unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0512,SRC-HN-001,SREP-HN-001,table:2|row:6|col:0,table_cell,Human hair-regrowth clinical evidence,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0513,SRC-HN-001,SREP-HN-001,table:2|row:6|col:1,table_cell,Insufficient,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0514,SRC-HN-001,SREP-HN-001,table:2|row:6|col:2,table_cell,Do not claim proven regrowth from current evidence.,unclear,warning_or_boundary,candidate,recommendation,source_recommendation,unclear,,0,none,"Wording sets a caution, avoidance, or safety boundary. Not evaluated for factual truth; historical source wording only."
